text,label
El dedo chiquito del pie nació para darle sentido a las patas de las camas  #xD,1
"DO RE MI FA CIL LES GA NA MOS EL O RO. 

Pinches Brasileños creídos!! 

#SomosOro #HoyGanaMéxico 

#MexicoEsDeOro",0
Mañana vamos a ir a ver #PanteraNegra @CandeWaeffler !!!!!!,0
"—Oye princesa, ¿Porque no hacemos una fiesta infantil?
—¿Una fiesta infantil?
—Si, en tu cara.",1
"Me emputan esos ""hombres"" que se arrastran y mendigan el amor de un mujer como si fuese la única en el mundo.

Denigran al género, pendejos.",0
DIME OTRA VEZ QUE ME QUIERES Y QUE NO TE IRÁS,0
por lo general los hombre solo tenemos un par de zapatos y una par de chinela y eso es todo guau,0
"A solo 8 dias de empezar 2013: se daña mi cafetera d solo 63 dias d uso,fallece mi tio el 6 d enero,y a mi marido le da una subida d presion",0
"La comida no puede mantener distancia de mi boca, ya no sé qué hacer.",1
"Para las 15.00 horas tengo prevista una expedición al fondo mismo del congelador de mi refrigerador. Objetivo: Daninino, Gansito y Bubulubu.",0
Estadística es el arte de torturar los números hasta que confiesen lo que uno desee...,1
Ya no tengo 24/7 😶😶,0
Dicen que las brujas caramba van de cuatro en cuatro🎶,0
*nadie vio nada*,0
¿Por qué la viagra es de color azul? Porque es para que crezca el pitufo. by @segun_lio,1
Que lindo debe ser hablar con una persona con la que pasaste muchas cosas lindas y recortar todo,0
"-Decime algo lindo.
-Reposo absoluto.
-Per...
-Todo el día acostado.
-Yo te decía...
-Café y Netflix.",1
"Jaimito a la empleada doméstica: Abuela, abuela... -Hijo ¿por qué le dices así a la empleada? -Porque mi papá le dice ¡MAMASITA!",1
"La felicidad consiste en dormir sin tener que madrugar, comer sin engordar y aprobar sin estudiar.",0
— ¿Dónde encuentro la felicidad? — Hace tres cuadras y dobla a la izquierda — Pero ahí venden comida... — Exacto. :3,1
Like si una tanda de poetuits antes de irnos a mimir.,0
Eliminar comentarios en una foto y hacer que el otro parezca idiota hablando solo.,0
"—Oye, ¿Es verdad que eres sordo? —Un poquito, pero ya me estoy poniendo a dieta.",1
la gente perdida se deberian tatuar brujulas guau,1
Traen su bolsa pirata Mk y se creen la #LaHijaFinaDeJosefina 😂,0
Es lunes neta? Entro a la 1:10 y me acabo de levantar pensando que era domingo,0
"@natlix Agustín Méndez, entre Int. Pinedo y Av. Valentín Alsina, corte total por evento hasta el 20/02 a las 20hs #Transito",0
Los Abogados son como las putas; hay que pagarles por adelantado y después hay que estar rogándoles para que se muevan.,1
Coronel es el mejor central que tenemos. Le renuevo HOY. Porque el que viene puede ser peor.,0
"¿Así que me extrañas? a ver, dime .. que se siente saber que ya no me importas?",0
–¿Tiene pan? –No –¿Tiene pan? –No –¿Tiene pan? –ME LO VUELVES A PREGUNTAR Y SE ME VA DE LA TIENDA. –¿Tiene clavos? – ¡NO! –¿Y pan?,1
"—Buenos días abuela ¿Cómo sigues?

— √v^√──√v^√v^──√v^√v^v 

—Perfecto, orita me cuentas bien, dejame poner a cargar mi cel. 

— ───────────",1
A los cuanto años la gente empieza a madurar y deja de bloquear a la gente?,0
"-¿Te cortaste el pelo?

-No fíjate, me creció la cabez…

-MIRA PENDEJA, AGRADECE QUE ME DI CUENTA Y NO TE DIJE QUE TE VES MÁS GORDA",1
2017 y a mí aún me salen lagrimas cuándo escucho Todavía de La Factoría.,0
"Amor, Mi celular tiene una aplicacion q te hace ver fea y gorda -Enserio? como se llama? -Camara, #Jajaja es broma amor suelta esa silla #XD",1
"Pobres aquellos que cumplen años en enero, ya cuando estamos pobres y sin dinero para invitarles mínimo un refresco. Dios apiádate de ellos.",1
lo que amo de ser super blanca es que todo me resalta o se me marca cualquier cosita rápido,0
Muchos me han preguntado que cómo le hice para “triunfar” en twitter y la respuesta es muy sencilla: fracasando en todo lo demás.,1
Que emboleee,0
Viva la chicas y el canción esta muy chula me encanta.#A2Beandas,0
- Una mujer tan demalas que se puso una toalla higienica con alas y la cuca le salio volando #xD,1
"no les pasa que cuando van a una tienda, super o lo que sea con puertas electricas a ustedes no se les abre? o soy yo o que vergas guau",0
quién me manda a stalkear lpmmm we igual me chupa un huevo ..,0
Que se acabe rápido el partido para volver a ver Game of Thrones.,0
"En pocas semanas he pasado de tener solo a Adán de portero a tener a Carvalho, Higuain y Valdés.",0
"Eres tan de mí, que nadie estará contigo sin tenerme un poco.",0
Jeje soy telible,0
No quiero ver como me lastimas de nuevo,0
"La vida humana en su inmensidad es un circulo.Volveremos a lo basico,a lo natural,al trueque,a la Naturaleza.Es el Fin de un ciclo.",0
"La neta, tú eras el motivo por el cual me gustaba ir al colegio",0
"En unos dias rindo, y duermo mas de lo que estudio😩",0
Que lindo levantarme a esta hora y no poder dormir,0
"⏱8'30"" Volcada de Brandon Nazione. Rivadavia 1 - Gimnasia 4",0
Como me ceba mc men wacho que flow lpm,0
"Si no sabes qué hacerle a tu mamá este 10 de Mayo, hazla mi suegra, es el mejor regalo que podrás darle.",1
Mierda.,0
Feo + Guapa = Seguro tiene dinero. Guapo + Fea = La embarazó sin querer. Guapo + Guapa = Son infieles. Feo + Fea = AMOR.,1
"Dah, puso una película de viejas turbias.",0
Jajaja menos levante que máquina de peluches ..,1
"Amor cuando t veo en ropa interior me dan ganas d hacerte de todo - Enserio como q? ♥.♥? -Una lipo, un levantamiento d cluteos y d senos #XD",1
Pretendo cambiar de actitud🤔✌❤,0
"eso de encontrar a alguien que no se anda con tanta complicaciones asi a como uno tambien, eso es hermoso, nos drogamos? valeeee guau",0
"—¿Quieres que te sirva Coca en un vaso?
—No, con un gramo y medio está bien.
—¿Ah?
—¿Ah?",1
"No está mal que seas puta, a nosotros los hombres nos encantan las putas. Pero tienes 19 años y dos hijos, ponle límite a tu putería.",0
"—Disculpa, ¿el tocador de damas? —Sí, soy yo. :D",1
#ArtistaDelFestivalPrinceRoyce  TE AMOO TODO ESTO LO HAGO POR TI 98,0
"—¿A qué te dedicas? —Me dedico a follar. —¿Eres actor porno? —No, reparto folletos.",1
RT DrDaveOrts : I vote #iHeartAwards #SwishSwish #BestMusicVideo #BonAppetit #BestRemix #Nugget #CutestPet #Arianators #BestFanArmy,0
#RecuerdosDelColegio cambiar mínimas palabras de la tarea que copiaste de tu amigo para que el profesor no se de cuenta.,0
Creo que hasta los 20 maome no voy a tener pareja,0
Renunciaron el rifle Varela y Florencia Etcheves. Por qué me esconden las buenas noticias?,0
Que inesperado ese msj 😮😮,0
"Atún, tomate, choclo, mayonesa y limón. La suerte de vivir sola y poder comer platos así de impresentables",0
#LoQueHubieraTuiteadoDeNiño Me robe muchas pelotas de la piscina de McDonald's jajaja.,1
"Me encanta ayudar en las tareas de mi casa, como levantar los pies cuando barren o cosas así",1
"Amo como Hannia esta al tiro para todo de la junta, la amoooo😍",0
"Una parte de mi quiere dormir, la otra quiere salir, otra quiere comer, otra no quiere saber de nada y otra que quiere todo al mismo tiempo.",1
Las fantabulosas historias de la veci y su poder para hacerme cagar de la risa.,0
#Chiste: Que hacen dos pokemon en una misma pokebola? - Haciendo Pokelias #chistes RT.,1
Un héroe que se llame Súper Chino y que siempre tenga monedas y envases.,1
"—Amor, ¿Hoy se te antoja quedarte en casa, ver películas y comer pizza?

—Sí😍

—Pues ahí te quedas, yo me voy a beber con mis compas.",1
Veo a todos planeando a donde se irán de vacaciones y yo aquí... solo planeando lo que comeré mañana.,1
"—Amor, ¿Tú serías capaz de serme infiel?

—Mira, lo importante es que mañana es viernes.",1
“Catadora de penes”,0
"Existen dos tipos de personas en WhatsApp:

1) Las que se duermen y no se despiden.
2) Las que se despiden y no duermen.",1
"—Me pongo un condón y tú adivinas el sabor ¿jugamos?
—Ok afhfh ¡fresa!
—¡BIEN!
—Afdgh ¡sardina con queso!
—Espera, todavía no me lo pongo...",1
"#YoYMisGanasDe sonreírle, mirarle, abrazarle, besarle, tenerle, sentirle y saber que soy lo mejor que le ha ocurrido.",0
¿Quien te gusta? — ¿Te doy una pista? — ¡SI! ¡SI!¡SI! — Bueno empieza por TU y termina en NO #JAJAJA #XD #RT,0
"Seguro tiene mil pretendientes, pero ni uno valiente, para hacerle ternuras sin miedo a que diga la gente...",0
"En 3 tiempos se divide la vida en presente, pasado y futuro. De éstos, el presente es brevísimo; el futuro, dudoso; el pasado cierto. Séneca",0
No saben el embole que me estoy pegando,0
Se murió una amiga tetona. Senos fue Q.E.P.D. #XD,1
"- Papá, ¿qué se siente tener un hijo tan guapo?

- No sé hijo, pregúntale a tu abuelo...
#Chistes #Humor #Anecdo...",1
"🤩💋// Jaja aquí un amigo, escríbeme cuando quieras",0
#CongresoGT aunque le cambien de nombre al estadio eso no cambiara la realidad deportiva del pais.,0
"Algunos dicen cosas y terminan haciendo todo lo contrario. 
Se creen que son libres peroo...   Se olvidan de sus palabras.",0
"Eyaculador precoz busca mujer para... bueno, ya da igual..",1
macho cómo sois tan guapas yo soy un puto trozo de tierra,0
Voces que alegran el corazón 💖,0
"Feliz noche buena y Navidad, eres una persona única y especial en mi corazón🎄🎉💗 *enviar a todos los contactos*",0
"“La palabra ""cambio"" puede ser intimidante, plagada de expectativas de resultados y miedo al fracaso. “ - @EmmaWatson",0
Era una señora tan recatada que se cambió de casa porque la calle donde vivía era de doble sentido... by @David_Correal,1
Se hacen tatuajes y perforaciones porque «mi cuerpo es mi templo» pero les da asco «esa vieja toda operada». Están súper pendejas.,0
En este barrio saben algo que yo no se...,0
"tengo clase en diez minutos y no me siento capaz ni de salir de la cama, como para salir de casa",0
Si dormir es gratis.. Por que cuesta tanto levantarse,1
"Mamá mamá, en la escuela me dicen Lady Gaga... -¿Quién, hija? -Alejandro, Fernando, Roberto... #fb",1
Ojalá q apruebe Anto 😫😫😫,0
"No quiero aventurar nada, pero me veo capaz de dormirme mañana en el dentista",0
Cuando no habías hablado con tus amigas de la secundaria por más de 5 años y hoy se pone bueno el chisme😂 sí las extrañaba,0
"—¿Pasaste el examen de Química? —NaH, ni de Bromo —¿Estaba difícil? —Cloro que sí, la verdad Nitrato de hacerlo. —Gracias —Ácido un placer.",1
"Me gusta saber dónde estás, no porque sea celoso sino porque tengo derecho a saber dónde llevas mi corazón cuando no estoy contigo.",0
Ah pero mira que bien che,0
"#chiste ‎- No estaba tan borracho... 
-¿No? PEndEjo aplastaste mi tortuga y empezaste a gritar ¡SOY MARIO BROS! #chistes RT.",1
"— ¿Quieres chocolate? — No gracias, no me gusta. — ¡Oh! ¡Misericordioso Dios! perdónalo, no sabe lo que dice esta pequeña criatura.",1
"“Te voy a dejar encerrado todo el día y sin Internet a ver si no te pondrías contento por 30 minutos en el parque”.

Lo que diría tu perro.",1
¿Cómo haces para que un grupo de 40 ancianas grite CARAJO? Sólo tenes que gritar BINGO!!! by @HADACON,1
"no se con que seriedad se puede tomar un asunto que lo hacen publico en fb, ganas de llamar la atención guau",0
@vanesaborghi pregunta ¿no la invitaron a la gala de viña  que se arrancó para europa?,0
Baja un ratito y abrazamee,0
Qué caos cuando te bajas el volumen del cerebro y subís el del corazón.,0
Yo también me levanto a leer Twitter como si fuera el periódico.,0
"-¿No sabes? -No, no sabo -Yo tampoco sepo -Niños, así no se dice -Entonces como? -NO SE -Si no sabes no opines, pendejo #fb",1
"Giiiiiirrrrrrrllll, traigo un mood bien feo.",0
JAJAJA JAJAJAJA,0
"Había una vez un pollito que se llamaba MARTES, salió a la calle y pasó un carro y lo volvió MIER...COLES... by @Lina_1990 #fb",1
No hay mejor ropero que la silla de mi cuarto.,1
Basil me duele mucho.,0
"¿Por qué ""separado"" va todo junto y ""todo junto"" va separado? #Curioso",1
"-Lo que pasa en las Vegas se queda en las Vegas…
Pero querido ,hemos dejado a mi madre! 
- Lo que pasa en las Vegas se queda en las Vegas!",1
"AGOSTO: Eclipse. 
SEPTIEMBRE: Huracanes y terremoto.
OCTUBRE: Posible fin del mundo. 
NOVIEMBRE: Sin ti.",1
"El: Antes de conocerte, mi vida era como un desierto. Ella: Sí, no me extraña, bailas como camello!",1
"Si, a mi también me castigaron por reírme mientras mis papás le pegaban a mi hermano.",0
-RECUERDE SEGUIRME EN MI CUENTA PERSONAL @joselitoos ALLI DOY #FOLLOWBACK :) LOS SIGO DE VUELTA!!! #RT,0
"Hoy soy feliz porque quiero, porque puedo y porque me da la gana.",0
"Siempre que veo #MasterChefMx se me antoja preparar lo que están haciendo, pero nunca se cómo hacerle con solo un huevo y medio litro leche",1
Debajo de toda ésta ropa estoy desnudo te amo casate conmigo.,0
"El ser humano entiende, tarde pero entiende.",0
M.A.E.S.T.R.A = [M]ujer [A]margada [E]specializada [S]obre [T]emas [R]ealmente [A]burridos.,1
Debido a que @Twitter esta presentando fallas; #JajaChistesGAME queda cancelado por hoy. Mil disculpas pero se sale de mis manos (+),0
Como juega dormir con el hoy😏 con la lluvia!!,0
Macri inventó las riñoneras.,0
Falta mucho para la época de frutillas?,0
Madurar es aceptar que la carta de Hogwarts nunca va a llegar.,0
"He hecho arroz teriyaki, a ver si está rico",0
"Dónde dice ""Ver tapa"", no podían poner directamente la fecha de vencimiento?",0
"#Chiste Amor, si yo me muero, ¿Tu llorarías por mí?  -Claro cariño, si tu sabes que yo lloro por cualquier tontería. #Chistes RT",1
Está sacado Diego Diaz tira cualquier verdura el tipo. Gravisimo #lagrietantp,0
"&gt;CasaBlanca,y mijo si supieras cuanto han sufrio los negros desd q el mundo es mundo,sabrias pq estoy llorando.",0
"Los vicios más destructivos: 
-Cocaína 50% 
-Éxtasis 79% 
-Heroína 85%  
-Candy Crush 1530%  
-Twitter 96274% 
-Tus chingaderas 9926389%.",1
Una amiga a otra: -Necesito ir con un ginecosiquiatra -¿Por qué? -Es que cada vez que me tocan el bizcochito me vuelvo loca!,1
"Pobre loro que para hacer el amor ,tiene que irse hasta la concha de la lora!!
#chistes",1
"Me encanta ver tu cara de estúpido cuando me ves

ATTE: El Examen",1
"–¿Tiene pastillas para la diarrea? –No. –Ok, deme un rollo de papel higiénico :(",1
"Es: o sea, no: osea. 😒
Es: en serio, no: enserio.✊
Es: a veces , no: aveces.👏
Es: cán da lo, es un escándalo. 💃👯",1
"yo: tengo que estudiar
mi cerebro: 
mi cerebro: por qué no puedo ser del jet set?",0
Regresé 😏,0
Hay personas que tienen el don de no contestar cuando uno los necesita urgente...,0
\( •_•)_† Atrás Lunes!!! \( •_•)_† Atrás!!!,0
Solo pido a Dios que sepas elegir bien a futuro y te trate mejor que yo,0
"Uishh, se me había olvidado lo delicioso que es el death metal.",0
#chiste — #Facebook: ¿Qué estás pensando? — #Twitter: ¿Qué está pasando? — #Myspace: ¿A dónde se fueron todos? #chistes RT,1
- ¡Nunca renuncies a tus sueños!... Sigue durmiendo.,1
"TAURO: Estás tratando de decidir con quien estar, quédate con quien te quiera a ti, después aprenderás a quererlo igual.
No seas cod@.",0
"—¿Vas a viajar esta Navidad?
—No puedo, mi religión me prohíbe salir de la ciudad.
—¿Cuál es tu religión?
—La pobreza.😢
—Amén hermano.🙏",1
"Que mal me hace que cada día esté peor, no quiero que se vaya.",0
No entiendo cuando empezamos a ser sólo 2,0
6 cosas que odia mi mamá: 1.Que salga. 2.Que no salga. 3.Que coma mucho. 4.Que coma poco. 5.Que duerma mucho. 6.Que duerma poco.,1
Sólo se quedan los recuerdos en mi mente para siempre,0
"A veces me gustas mucho, pero otras veces me gustas un chingo.",0
"Extraño a Ancelotti, con su ceja arqueada y masticando chicle, poniendo de titular a mi bebé James.",0
#SabíasQué los escorpiones son los únicos animales que se suicidan cuando no pueden escapar de algún peligro #CuriosidadesLCU,0
"-No me beses el cuello en la calle.
-Pero tú dijiste que te gustaba.
-Sí, pero ese es mi cuello uterino.",1
"Yo buscaba tiempo, hasta del que ya no había 🔙",0
"El tema ""Despacito"" resucitó más veces que Jesús.",1
"#CuandoTigresGanóElÚltimoClásico se preparaba el ""Episodio I"", siguen sin ganar y  acaban de anunciar el ""Episodio 7"" de Star Wars.",1
#MexicoEnTresPalabras: VIVA MÉXICO CABRONES!!!!,0
"—Mi amor, ¿Estás enojada?
—No. 
—¿Segura? 
—Sí. 
—Dime algo dulce. 
—TU PUTA AMIGA AHOGADA EN CHOCOLATE CON BOMBONES Y CHISPAS DE COLORES.",1
